code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,78.33133544679708,18.32,17.24,6.63,2.87
ABT,Health Care,136.3378406149802,26.72,23.4,2.77,3.0
ABBV,Health Care,105.40870649508382,46.04,27.51,45.84,4.05
ABMD,Health Care,285.63658613641013,86.5,50.14,7.99,7.45
ACN,Information Technology,162.7472353411518,16.58,13.78,8.4,1.64
ATVI,Communication Services,195.1499156246263,16.92,11.44,1.92,3.16
ADBE,Information Technology,267.7208400895145,150.37,32.89,5.41,9.02
AMD,Information Technology,1094.590910985979,0.0,0.0,11.08,0.37
AAP,Consumer Discretionary,64.62258598535009,23.35,23.89,5.72,1.17
AES,Utilities,111.11666072097262,10.34,0.0,1.05,0.5
AFL,Financials,123.93811268906386,8.07,3.64,1.27,1.05
A,Health Care,126.79620774591986,25.64,23.59,2.38,2.65
APD,Materials,125.87379798768407,24.46,33.17,3.32,2.4
AKAM,Information Technology,87.43343260290243,34.22,33.61,3.81,5.81
ALK,Industrials,78.54634279133509,12.34,22.25,3.38,1.4
ALB,Materials,84.23481705442137,32.32,11.24,2.85,1.76
ARE,Real Estate,134.96917142049517,73.56,0.0,1.36,7.27
ALXN,Health Care,37.24889755171617,56.76,74.31,11.15,16.7
ALGN,Health Care,318.05777728024157,31.59,22.68,5.96,6.05
ALLE,Industrials,149.24831703965137,29.01,24.91,271.96,2.41
LNT,Utilities,123.34265613199204,15.81,114.72,1.66,1.8
ALL,Financials,111.47303951567473,10.0,9.35,1.18,0.79
GOOGL,Communication Services,160.84951214997915,25.23,32.64,3.48,5.85
GOOG,Communication Services,161.86429937102434,25.1,32.37,3.45,5.81
MO,Consumer Staples,81.41713689905937,13.93,15.74,23.46,2.89
AMZN,Consumer Discretionary,379.43873422550763,0.0,73.57,13.44,1.62
AEE,Utilities,123.24113804202979,16.06,0.0,1.37,1.56
AAL,Industrials,35.84611371235813,12.96,0.0,17.53,0.88
AEP,Utilities,118.29949018278039,14.59,58.61,1.42,1.46
AXP,Financials,92.15546011353972,15.19,9.04,4.17,2.48
AIG,Financials,65.08681699183735,9.34,13.96,0.62,1.09
AMT,Real Estate,163.49146613465078,43.74,30.32,8.6,8.57
AWK,Utilities,162.91403170194104,19.98,54.77,1.72,2.82
AMP,Financials,90.7570477582984,13.64,9.67,2.23,1.81
ABC,Health Care,65.23319950194761,1015.97,6.05,10.08,0.15
AME,Industrials,124.90551328138831,21.3,19.05,3.76,3.1
AMGN,Health Care,109.27249077264926,20.27,12.7,4.01,5.21
APH,Information Technology,134.4235120287838,22.92,24.01,5.35,3.05
ADI,Information Technology,154.0644829527711,21.71,19.71,2.81,4.78
ANSS,Information Technology,200.05094664560366,30.26,21.5,3.36,8.26
ANTM,Health Care,164.48487552496033,12.86,12.04,1.28,0.45
AON,Financials,148.01299658704937,18.99,17.07,3.74,2.22
AOS,Industrials,114.86834089785806,22.51,26.36,3.34,1.99
APA,Energy,29.270605445807234,0.0,0.0,0.73,1.85
AAPL,Information Technology,184.5059973004688,13.53,9.94,4.74,3.03
AMAT,Information Technology,169.73934543011288,22.51,15.82,3.11,2.71
APTV,Consumer Discretionary,105.79242114858185,12.74,12.36,5.52,1.11
ADM,Consumer Staples,65.98052223828121,12.54,6.97,1.4,0.35
AJG,Financials,147.40699383834544,20.75,17.59,2.02,1.33
AIZ,Financials,136.30346061940452,9.3,14.08,0.8,0.42
T,Communication Services,97.50437539466866,19.74,12.09,1.35,0.94
ATO,Utilities,143.6587445052415,15.95,0.0,1.59,0.96
ADSK,Information Technology,163.2070082862877,108.57,23.62,5.77,5.47
ADP,Information Technology,145.6285349572612,24.41,19.4,6.32,3.31
AZO,Consumer Discretionary,129.93763540372845,17.7,21.0,-11.06,2.02
AVB,Real Estate,95.33583001343244,25.81,0.0,1.96,10.44
AVY,Materials,176.57543694038705,17.75,24.07,4.0,0.71
BKR,Energy,45.691289321866805,8.67,9.33,0.79,0.61
BLL,Materials,126.08049807750281,19.66,14.88,7.17,1.08
BAC,Financials,136.4459523434332,42.16,5.51,0.69,1.77
BK,Financials,87.01609712200688,13.21,9.34,1.03,2.51
BAX,Health Care,143.43530389304559,8.06,8.77,2.44,1.49
BDX,Health Care,134.07073834108996,21.88,24.51,4.86,2.97
BRK.B,Financials,96.13287226994925,18.63,22.01,0.76,1.9
BBY,Consumer Discretionary,157.70819341457732,9.82,9.89,2.15,0.25
BIO,Health Care,195.5972502097022,39.53,23.03,1.6,1.61
BIIB,Health Care,60.43836431767994,25.25,27.96,6.79,7.65
BLK,Financials,101.12157112685165,16.04,17.5,1.85,4.77
BA,Industrials,181.60997990546417,15.36,12.58,9.14,0.93
BKNG,Consumer Discretionary,114.78563739114271,24.93,21.72,6.91,7.16
BWA,Consumer Discretionary,54.061310205603576,17.54,48.09,3.08,1.38
BXP,Real Estate,77.98412450026719,38.23,32.01,2.09,6.89
BSX,Health Care,217.49222104366618,69.74,17.37,2.72,2.41
BMY,Health Care,78.84945680164176,41.62,31.81,5.51,5.25
AVGO,Information Technology,241.46875335782764,73.89,25.5,5.74,4.44
BR,Information Technology,186.90000774576947,19.89,15.23,5.07,1.96
BF.B,Consumer Staples,122.5070027817776,27.12,45.9,8.59,5.93
CHRW,Industrials,74.77044572064409,21.32,19.54,9.1,0.71
COG,Energy,38.80978267325196,115.82,0.0,5.36,5.35
CDNS,Information Technology,233.0079839085179,36.48,21.01,4.15,3.67
CPB,Consumer Staples,76.32975031937453,13.41,16.36,7.26,1.41
COF,Financials,87.48531344734452,9.72,4.79,0.91,1.77
CAH,Health Care,45.53858318664303,21.09,10.04,3.68,0.25
KMX,Consumer Discretionary,108.77794974107609,22.79,0.0,3.78,0.92
CCL,Consumer Discretionary,75.3839014856674,23.69,32.97,1.21,1.84
CAT,Industrials,120.29605973442953,12.87,8.51,2.72,0.87
CBRE,Real Estate,114.04023251639414,23.62,23.33,4.96,1.26
CDW,Information Technology,272.7627972385849,23.2,14.98,6.06,0.47
CE,Materials,143.5679521926899,13.28,29.14,2.63,1.22
CNC,Health Care,154.33620632076145,23.08,5.58,3.53,0.38
CNP,Utilities,91.46898435224594,12.85,315.06,1.72,0.85
CERN,Health Care,72.88342131354,42.32,56.64,6.09,6.54
CF,Materials,65.00920841683575,8.46,0.0,2.37,2.44
SCHW,Financials,105.53290383263251,29.28,18.97,3.12,6.1
CHTR,Communication Services,185.53048819651363,0.0,118.31,115.57,1.78
CVX,Energy,83.94584498413374,8.42,0.0,1.03,0.77
CMG,Consumer Discretionary,77.93486392461055,48.44,50.22,10.55,5.25
CB,Financials,96.19066070673948,11.97,7.58,1.12,1.78
CHD,Consumer Staples,122.04960110101786,24.04,21.18,4.59,3.02
CI,Health Care,126.80440277357252,13.14,16.38,2.47,0.79
CINF,Financials,150.59041561380587,13.47,8.24,1.07,1.44
CTAS,Industrials,236.9099597204286,18.71,16.67,3.63,1.95
CSCO,Information Technology,144.87351338152465,13.64,9.51,1.81,2.22
C,Financials,100.91896388042781,19.85,3.35,0.69,1.61
CTXS,Information Technology,140.9024367197705,33.53,12.49,3.67,2.73
CLX,Consumer Staples,106.99625553892709,22.46,16.77,41.46,2.11
CME,Financials,176.2148058275293,20.98,20.39,1.13,7.59
CMS,Utilities,133.84604646612243,16.62,0.0,2.15,1.1
KO,Consumer Staples,98.35651122457215,21.82,18.31,4.96,3.36
CTSH,Information Technology,77.30499980334703,21.39,24.44,3.96,3.0
CL,Consumer Staples,71.20265978257119,25.36,21.57,39.18,3.21
CMCSA,Communication Services,107.65598582650935,16.2,14.32,2.48,1.98
CMA,Financials,109.08760278744596,12.46,12.76,0.95,2.8
CAG,Consumer Staples,72.44983298092384,26.68,8.97,1.85,0.76
COP,Energy,68.79492956985155,10.39,65.73,1.35,1.29
ED,Utilities,104.90898013551815,14.09,50.57,1.12,1.19
STZ,Consumer Staples,129.65241146917703,22.98,74.44,3.08,3.36
COO,Health Care,113.31640367508749,29.64,36.96,3.04,4.66
CPRT,Industrials,314.98007640265035,23.06,24.05,4.07,3.74
GLW,Information Technology,91.363724803987,11.37,7.73,1.16,2.79
COST,Consumer Staples,152.5501454198717,25.07,24.31,4.23,0.47
CCI,Real Estate,139.49007367913987,60.49,24.91,3.12,5.92
CSX,Industrials,138.87450931727088,16.98,34.34,2.91,2.59
CMI,Industrials,91.89020286842266,13.3,14.43,2.69,1.14
CVS,Health Care,55.36804105126066,20.79,16.01,2.47,0.69
DHI,Consumer Discretionary,141.04186437781655,15.26,0.0,1.63,1.0
DHR,Health Care,155.14308417989142,17.3,13.68,1.89,2.28
DRI,Consumer Discretionary,172.654661033535,40.31,28.23,2.54,0.88
DVA,Health Care,63.13042226911433,22.68,19.87,3.05,1.28
DE,Industrials,145.52095339144708,8.66,7.66,2.85,0.76
