code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,121.83184800163134,13.52,10.48,3.26,1.86
ABT,Health Care,102.54803355717306,5.71,5.29,1.41,1.06
ABMD,Health Care,236.1129971631267,0.0,0.0,2.97,3.86
ACN,Information Technology,127.04925162463758,13.89,9.53,7.09,1.15
ATVI,Communication Services,104.8366283043719,142.25,11.72,1.16,3.08
ADBE,Information Technology,113.75104270222096,47.41,18.65,3.75,6.31
AMD,Information Technology,14.93830278359701,53.78,939.81,10.02,1.2
AAP,Consumer Discretionary,216.53662871085527,13.9,7.25,2.86,0.69
AES,Utilities,57.797022328209536,10.38,0.0,0.77,0.53
AFL,Financials,81.25297674161376,10.98,2.67,1.95,0.9
A,Health Care,124.3892674587594,0.0,20.21,2.26,1.27
APD,Materials,110.25801124939245,15.09,60.5,2.34,1.49
AKAM,Information Technology,134.56231888578984,32.49,15.11,2.5,5.56
ALK,Industrials,380.9903383254365,9.14,0.0,1.27,0.33
ALB,Materials,96.08680858015644,15.69,10.93,2.23,1.4
ARE,Real Estate,87.23097224201734,16.53,0.0,0.86,3.62
ALXN,Health Care,410.5251072577838,15.11,56.28,6.31,11.43
ALGN,Health Care,169.9210356487723,0.0,18.38,4.87,3.89
LNT,Utilities,145.65068677747945,20.08,0.0,0.74,0.65
ALL,Financials,142.8182240955069,15.1,3.14,0.77,0.4
GOOGL,Communication Services,92.42535883424776,30.44,23.35,5.49,8.38
MO,Consumer Staples,178.91237985088847,7.04,7.08,5.53,0.95
AMZN,Consumer Discretionary,124.9482692877456,66.27,20.36,11.36,2.42
AEE,Utilities,114.4361019104687,6.52,21.59,0.54,0.55
AAL,Industrials,603.4616919415354,0.0,0.0,-0.43,0.07
AEP,Utilities,118.60943747002828,7.46,0.0,0.81,0.75
AXP,Financials,133.47972449977564,22.35,7.13,2.83,1.51
AIG,Financials,122.17878929923675,0.0,0.16,0.03,0.04
AMT,Real Estate,130.08360035400634,59.04,25.17,4.43,8.65
AWK,Utilities,149.6255049767871,0.0,0.0,0.74,1.24
