code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,58.203616788555244,26.77,26.42,10.85,4.1
ABMD,Health Care,123.13649999554848,94.65,83.22,13.12,15.67
ACN,Information Technology,125.50658391218128,24.92,21.42,9.04,2.5
ADBE,Information Technology,187.6793232820203,53.53,33.25,10.54,12.44
AMD,Information Technology,635.0239924251255,342.67,0.0,16.68,1.9
A,Health Care,109.65551369438138,31.51,30.25,4.41,4.82
APD,Materials,126.2869054744018,11.86,22.6,3.27,3.97
ARE,Real Estate,105.64581927757646,76.49,0.0,1.85,9.7
ALXN,Health Care,92.99592523997539,61.02,35.55,2.99,7.59
GOOGL,Communication Services,118.431153844762,58.65,33.08,4.8,7.13
GOOG,Communication Services,119.17171214866077,58.26,32.86,4.77,7.08
AMZN,Consumer Discretionary,198.23753753119883,190.16,69.41,20.43,3.24
AXP,Financials,90.78907114875675,32.57,6.71,4.44,2.16
ABC,Health Care,79.94358289904818,18.68,12.47,6.59,0.12
AMGN,Health Care,101.78775868865044,62.1,11.16,4.57,5.15
APH,Information Technology,109.27908331759161,41.55,29.25,6.44,3.84
ADI,Information Technology,98.31598303654252,41.27,31.51,3.1,5.65
AOS,Industrials,67.09914086457044,34.05,43.53,6.04,3.38
AAPL,Information Technology,232.00059860755314,16.71,15.77,5.89,3.55
AMAT,Information Technology,78.27171425413978,16.94,16.91,6.09,3.97
APTV,Consumer Discretionary,111.8454563753858,16.42,28.54,6.27,1.73
AJG,Financials,147.7491878942044,23.46,14.97,2.51,1.73
ATO,Utilities,84.44496537641368,14.66,0.0,1.94,2.98
ADSK,Information Technology,134.17147972902467,0.0,0.0,256.54,13.9
ADP,Information Technology,114.4149200965233,28.47,28.54,12.34,3.83
AZO,Consumer Discretionary,117.91532015404935,15.33,16.8,-12.28,1.8
BAX,Health Care,91.2687108993842,48.51,31.63,3.72,3.28
BDX,Health Care,86.48220990857509,157.22,26.28,2.58,3.75
BBY,Consumer Discretionary,153.9188632263559,12.96,9.71,3.66,0.4
BIIB,Health Care,54.7116137755596,26.73,18.42,5.35,5.53
BA,Industrials,54.22645478479444,20.86,14.65,96.95,1.83
BMY,Health Care,79.57077933145446,94.04,21.72,7.61,4.42
AVGO,Information Technology,105.57707326405135,54.88,16.62,4.12,5.78
BR,Information Technology,126.64024188356811,27.42,19.66,9.35,2.42
BF.B,Consumer Staples,114.65008628996853,28.18,37.25,12.62,6.68
CPB,Consumer Staples,76.51835794541434,15.06,14.42,7.68,1.68
CAH,Health Care,69.04157996585901,9.6,10.65,2.28,0.13
KMX,Consumer Discretionary,96.5612788968102,18.47,0.0,3.79,0.75
CCL,Consumer Discretionary,23.546431616389988,16.82,18.41,1.79,2.51
CTLT,Health Care,180.32738087940598,72.07,25.09,5.45,2.3
CE,Materials,91.8254330899602,16.43,25.86,4.12,2.26
