code,industry,stockratio,initialPE,initialFCF,initialPB,initialPS
MMM,Industrials,132.07479005782295,10.65,11.52,2.78,1.55
ABT,Health Care,107.38175396594916,7.57,4.78,1.45,0.91
ABMD,Health Care,125.86336326426715,0.0,0.0,6.11,6.09
ACN,Information Technology,97.7099355393669,13.6,10.51,7.93,1.26
ATVI,Communication Services,103.6635654965352,12.35,14.93,1.23,2.77
ADBE,Information Technology,164.12684108904202,16.62,10.37,2.33,3.28
AMD,Information Technology,30.200556494818155,8.31,27.07,2.37,0.61
AAP,Consumer Discretionary,140.8060951363457,13.28,9.32,5.84,0.86
AES,Utilities,73.24227110488194,152.33,12.53,0.72,0.45
AFL,Financials,93.23450008905009,8.19,1.49,1.24,0.73
A,Health Care,93.58117081033403,8.66,8.01,1.98,1.32
APD,Materials,112.32851772436008,11.39,26.71,2.2,1.43
AKAM,Information Technology,119.1320561117174,30.17,22.39,2.66,5.26
ALK,Industrials,197.66847961443634,10.13,7.52,2.04,0.57
ALB,Materials,74.61793661410967,9.32,13.7,2.35,1.42
ARE,Real Estate,87.37442134219215,30.2,0.0,0.94,5.64
ALXN,Health Care,158.06421219179958,78.57,55.28,11.69,17.47
ALGN,Health Care,143.9094118062998,28.58,19.04,3.81,3.96
LNT,Utilities,102.944717163973,11.85,37.86,1.13,1.11
ALL,Financials,166.87536171076928,15.05,7.16,0.63,0.37
GOOGL,Communication Services,100.05431257484373,20.72,19.05,3.62,5.59
MO,Consumer Staples,118.03922400619638,11.3,11.0,10.28,1.61
AMZN,Consumer Discretionary,109.50958317722606,126.35,38.14,10.15,1.66
AEE,Utilities,97.42060876219031,11.34,6.28,0.73,0.95
AAL,Industrials,649.2601419545576,0.0,0.0,-0.23,0.05
AEP,Utilities,101.92479211204746,7.27,11.55,0.97,0.93
AXP,Financials,125.08295477519357,10.02,5.68,2.55,1.52
AIG,Financials,149.4505186332144,2.21,0.0,0.37,0.53
AMT,Real Estate,104.99654305710773,51.66,31.83,5.9,8.36
AWK,Utilities,110.7041618690948,13.7,0.0,1.08,1.72
AMP,Financials,174.54004389173193,9.06,4.7,0.91,0.97
ABC,Health Care,155.38542376317898,12.34,5.66,2.84,0.11
AME,Industrials,116.6152478091229,16.66,14.05,3.1,2.15
AMGN,Health Care,160.32556124638438,12.81,10.37,2.16,3.07
APH,Information Technology,148.34495165951,13.71,15.18,3.12,1.84
ADI,Information Technology,90.60799244275474,10.31,11.49,2.28,2.99
ANSS,Information Technology,87.43962515369327,29.99,18.93,3.02,7.81
ANTM,Health Care,122.28662740651409,8.02,7.37,0.84,0.35
AON,Financials,127.99179968862886,14.74,18.56,1.69,1.28
AOS,Industrials,178.46098162610957,5.38,316.16,1.49,0.96
APA,Energy,43.452833824394446,6.69,9.34,1.02,1.82
AAPL,Information Technology,123.04192674408753,9.93,8.0,3.61,2.56
AMAT,Information Technology,118.54921869438353,7.12,6.19,1.53,1.31
ADM,Consumer Staples,118.73555238530005,13.33,6.67,0.81,0.23
